# Number of Traces
474
# TraceId; FracturesId1; FracturesId2; X1; Y1; Z1; X2; Y2; Z2
160; 10; 16; 7.4598287692346599e-01; -1.4659161882923610e-01; 3.3735635241855499e-01; 5.9609857957294421e-01; -1.6332086411357344e-01; 6.8068548432664266e-01
161; 10; 18; 6.7987750263542546e-01; 7.1456164634835284e-01; 4.3257543245275371e-01; 5.5761774745117487e-01; 3.8754142270331549e-01; 7.3290584835305039e-01
162; 10; 21; 5.5892031999475011e-01; 5.9139400448025481e-01; 7.1674000133760318e-01; 7.8625214528723686e-01; -1.3215372197971423e-01; 2.4447100775520464e-01
163; 10; 23; 7.9365236232959202e-01; 3.8332090437082711e-01; 1.9421633034161467e-01; 4.9455526541688621e-01; -9.8299772729975546e-02; 9.0834240800497035e-01
164; 10; 24; 7.9569501299373968e-01; 3.1124376060454673e-01; 1.9421633034161467e-01; 6.2943133525492412e-01; 3.9507426566052734e-01; 5.6843887957485695e-01
165; 10; 26; 4.5785767204527816e-01; 5.9116195198017685e-01; 9.4752197896478507e-01; 5.2381946734961204e-01; 6.7353876239655164e-01; 7.9157377941339757e-01
166; 10; 27; 8.1147165267378751e-01; -2.4545207893690429e-01; 1.9421633034161467e-01; 5.7522072777995370e-01; 4.5315328638285080e-01; 6.8846529129663980e-01
167; 10; 28; 7.9041949814076196e-01; 4.9739602304139385e-01; 1.9421633034161467e-01; 5.6181162490792913e-01; 3.1386868115947431e-01; 7.2809697927517969e-01
168; 10; 29; 4.6586320881373833e-01; 3.0867790577773807e-01; 9.4752197896478507e-01; 7.7395804966029180e-01; 2.4428592500069274e-01; 2.4818354455504210e-01
169; 10; 30; 4.9586405633928821e-01; 7.0934674508217976e-01; 8.5309012851601063e-01; 4.9789998996462398e-01; 7.0187098213656807e-01; 8.4892503301492628e-01
170; 10; 32; 4.9745027052499702e-01; -5.2459162499564682e-01; 9.2931779830545025e-01; 5.9713594080650134e-01; 2.2915683423522912e-01; 6.5291906350081497e-01
171; 10; 35; 5.7295566444887824e-01; 7.1153150458119507e-01; 6.7691738241646382e-01; 4.8990387713461980e-01; 4.0723933315578192e-01; 8.8624936661939768e-01
172; 10; 36; 4.7177158184173601e-01; 1.0019455635416386e-01; 9.4752197896478507e-01; 6.9706109506667369e-01; 4.0435336324378168e-01; 4.1341228254238283e-01
173; 10; 37; 4.7168141744327136e-01; 1.0337610492965077e-01; 9.4752197896478507e-01; 6.3125976767900549e-01; 4.9014657368557091e-02; 5.8665776211683029e-01
174; 10; 38; 5.8903234096052604e-01; 5.8982538688442110e-01; 6.4808356757433394e-01; 5.8839961720957634e-01; 5.4045752115347756e-01; 6.5272298628385006e-01
175; 10; 42; 5.3956817376370103e-01; 7.1058531031684624e-01; 7.5321577680225971e-01; 4.6175079395965829e-01; 4.5378892346993249e-01; 9.4752197896478507e-01
176; 10; 43; 4.7805969013330679e-01; 7.0884217319496268e-01; 8.9377735977224282e-01; 4.5501844281673615e-01; 6.9134723421316946e-01; 9.4752197896478507e-01
177; 10; 44; 6.4504423510809372e-01; 7.1357447908101690e-01; 5.1217777240117690e-01; 4.6342573970199052e-01; 3.9468664661478908e-01; 9.4752197896478507e-01
178; 10; 45; 4.5611405574927211e-01; 6.5268734378910720e-01; 9.4752197896478507e-01; 5.0016907383931719e-01; 4.5421346140165780e-01; 8.5977001211021642e-01
179; 10; 46; 7.1130319190034019e-01; 7.1545224358478643e-01; 3.6076022309817846e-01; 6.6806286008385796e-01; 3.1232209576762249e-01; 4.8558245314712600e-01
180; 10; 47; 7.1723048141267731e-01; 7.1562022168750139e-01; 3.4721495019595738e-01; 4.7588329660846090e-01; -4.4891757996520565e-02; 9.4752197896478507e-01
181; 10; 48; 5.5683281101778170e-01; 7.1107458640230914e-01; 7.1376195517305985e-01; 7.7900380333746522e-01; 2.5917819276696108e-01; 2.3569834850292165e-01
182; 11; 12; 2.2294448034524045e-01; -2.4080250509993384e-01; -8.4002032784752989e-02; 4.9841298421381103e-02; 1.3053938475481602e-01; 3.6377715850204784e-01
183; 11; 14; 1.1661537193133606e-02; -2.4985374100571256e-01; 6.8148655805889724e-01; 6.7412972940021243e-02; 4.0060362203810351e-01; 1.7256629937814255e-01
184; 11; 20; 1.2592385962805633e-01; 4.9723988778600614e-01; -8.4002032784752989e-02; 1.0150889605342930e-01; 5.8614424167337986e-01; -3.8146491519935578e-02
185; 11; 21; 5.4474243846576287e-02; 4.7061124293012679e-01; 1.8602534096163387e-01; 2.7927991421003450e-02; 5.5544507189841930e-01; 2.4148723495030699e-01
186; 11; 22; 3.4572906777863149e-03; 5.7325470076413376e-01; 3.2121454578828962e-01; 1.1219301645315463e-01; -4.8060141801824607e-01; 4.2857942915743591e-01
187; 11; 23; -2.9039139751617732e-02; 5.9759048340846110e-02; 6.8148655805889724e-01; 6.4141766369559483e-02; 3.9379095483539311e-01; 1.8757820061827368e-01
188; 11; 27; 1.2318068575284424e-01; 5.6949329275854110e-02; 1.3440567176761081e-01; 4.8480665249669166e-02; 2.8399016382443665e-01; 2.9600382563275246e-01
189; 11; 29; -3.7355878593971950e-02; 1.2302504056853120e-01; 6.8148655805889724e-01; 9.0317240959518652e-02; 6.6706893606901005e-02; 2.4818354455504210e-01
190; 11; 31; 1.6991880087752298e-01; 1.6256740811507719e-01; -8.4002032784752989e-02; 4.3249470988402067e-02; 5.7848564965086346e-01; 1.7537543241125336e-01
191; 11; 35; -5.1655669808882518e-02; 5.6600973260577414e-01; 5.2320461595328460e-01; -6.7599493117524348e-02; 3.7259877833476179e-01; 6.7224718281881635e-01
192; 11; 36; 9.1224960694344798e-03; -2.3053908425832692e-01; 6.8148655805889724e-01; 6.9295990582837530e-02; -1.2225610511158741e-01; 4.1341228254238283e-01
193; 11; 38; 9.6117138650747086e-02; 5.8543545901400018e-01; -1.8385595961732878e-02; 1.8309042135466030e-01; -6.0429661531358447e-01; 2.3173596813135228e-01
194; 11; 39; 9.9319495104413666e-02; 5.8585643023989076e-01; -3.0122294536034683e-02; 1.2801121703707147e-01; 4.7142180704690095e-01; -7.9294657144429639e-02
195; 11; 41; 1.4805613593459821e-01; -5.6206090805352299e-02; 9.8376583048174093e-02; -3.1702052826777460e-02; 2.0233145257366889e-01; 6.2355710275709153e-01
196; 11; 44; 6.7238846330834212e-02; -8.2730317775255857e-03; 3.6684049542552333e-01; 6.3756139069601259e-02; -1.5880086220925418e-02; 3.8299061040548998e-01
197; 11; 47; 1.2232155944152528e-02; -2.5419447625678082e-01; 6.8148655805889724e-01; 6.7005512565624425e-02; 1.3473956491037861e-01; 2.9994936928164978e-01
198; 12; 14; 8.5928766346404950e-02; 1.8830799830172312e-01; 3.6377715850204784e-01; 4.5932242069356305e-01; 6.2455774085315363e-01; 2.5227045729502895e-01
199; 12; 15; 3.3944137312245065e-01; 5.9412953835937832e-01; 3.6377715850204789e-01; 6.3055859382360191e-01; 4.9238353965201886e-01; -2.8289189421111527e-02
200; 12; 21; 2.6429414335249801e-01; 4.7383428005197065e-01; 3.6377715850204789e-01; 2.8938807337424105e-01; 2.5659596740440516e-01; 1.8602534096163387e-01
201; 12; 22; -8.5047936796966594e-02; -2.6909936787229827e-01; 2.3691819893368016e-01; 4.6506550705355115e-02; 1.2520113956444201e-01; 3.6377715850204784e-01
202; 12; 23; 1.3929718648771278e-01; 2.7373986193808408e-01; 3.6377715850204789e-01; 3.7211310449796486e-01; 3.9127047663771763e-01; 1.8757820061827368e-01
203; 12; 27; 1.5776953987997372e-01; 3.0331030025856970e-01; 3.6377715850204789e-01; 1.8913068861540672e-01; 2.1352293674074041e-02; 1.3440567176761081e-01
204; 12; 28; 4.9335505076298836e-01; 3.8274131653027749e-01; 4.7665379338182268e-02; 4.8852587077421139e-01; 3.8001694414435216e-01; 5.1122345257972990e-02
205; 12; 29; 1.2202617707510383e-02; 7.0287598592027656e-02; 3.6377715850204784e-01; 1.1922686518446624e-01; 7.4216309373904624e-02; 2.4818354455504210e-01
206; 12; 38; 5.1908123196616585e-02; -3.5465443175041844e-01; 2.6444963422867895e-02; 3.6594402829048289e-01; 6.0817882573165227e-01; 3.4418228449351362e-01
207; 12; 41; 5.6874057108172171e-04; 5.1664154194574763e-02; 3.6377715850204784e-01; 1.8173541257402021e-01; -4.2660987299274616e-02; 9.8376583048174093e-02
208; 12; 47; -5.6675683763324575e-02; -3.9972394924361443e-02; 3.6377715850204784e-01; 1.7450056109458961e-01; 2.3766200252942388e-01; 2.9994936928164978e-01
209; 13; 14; 7.0714321877068997e-01; 1.5465848551316336e-01; 8.1697178432241802e-01; 1.0597371242589944e+00; 4.9725883735704318e-01; 7.7000034803743556e-01
210; 13; 15; 4.4800978559608839e-01; 7.2845459999948403e-03; 2.4121344727442845e-01; 4.4784673616514858e-01; 7.0904124940391758e-03; 2.4144385733110471e-01
211; 13; 16; 8.1225258758272312e-01; 2.5439303394706586e-01; 8.1697178432241802e-01; 1.1094381395139479e+00; 5.7418199200290210e-01; 5.9603929322432836e-01
212; 13; 18; 1.0959564359239875e+00; 5.8839024157241604e-01; 4.3822767974075605e-01; 8.4925146018962649e-01; 3.0388309551735071e-01; 7.3290584835305050e-01
213; 13; 19; 1.1134981232783820e+00; 5.4023422783782471e-01; 8.1697178432241813e-01; 1.1205447997924955e+00; 5.6247677981896671e-01; 7.2604956731734016e-01
214; 13; 21; 5.3680528880272471e-01; 9.1539446541849978e-02; 2.4121344727442845e-01; 8.6013510956663164e-01; 3.1697607722469179e-01; 7.1674000133760329e-01
215; 13; 23; 8.1059143203013495e-01; 3.5132539779303373e-01; 2.4121344727442845e-01; 5.0572945817748838e-01; -3.6455881247617943e-02; 8.1697178432241802e-01
216; 13; 24; 7.8160681334188120e-01; 3.2382292214244357e-01; 2.4121344727442845e-01; 1.0493496452951183e+00; 5.2188840767536204e-01; 5.6843887957485695e-01
217; 13; 27; 4.4796806073751688e-01; 6.9625495877217352e-03; 2.4286403590074007e-01; 8.4505727391949448e-01; 3.0750687663806459e-01; 6.8846529129663991e-01
218; 13; 29; 9.8247389698132670e-01; 4.1590999117527633e-01; 8.1697178432241813e-01; 6.7080056187671722e-01; 2.1749026486969836e-01; 2.4818354455504210e-01
219; 13; 32; 4.9004440644883862e-01; -3.7381343366934418e-02; 7.3539348233813984e-01; 9.6437353160346762e-01; 4.2680357016509768e-01; 6.5291906350081497e-01
220; 13; 33; 7.4505623047101954e-01; 1.9063279631378863e-01; 8.1697178432241802e-01; 7.2972517671997961e-01; 1.8865255631906092e-01; 7.4352162894876683e-01
221; 13; 37; 4.8394722432846793e-01; -3.0955576425913935e-02; 6.6402222412152789e-01; 9.2204795814931739e-01; 3.6944754624763160e-01; 7.5341837145914403e-01
222; 13; 38; 4.7524942437267570e-01; -2.1789041080215364e-02; 5.6220913828843755e-01; 5.4642586754197120e-01; 3.0261417430196835e-02; 6.5272298628385006e-01
223; 13; 40; 8.5343865453655587e-01; 2.9347303067651764e-01; 8.1697178432241813e-01; 1.0012680572281882e+00; 5.1273198791332297e-01; 3.5530122333459374e-01
224; 13; 48; 6.9310991727847093e-01; 2.3985135931753387e-01; 2.4121344727442845e-01; 1.0971487960758535e+00; 5.8713362363081767e-01; 4.5218498700269583e-01
225; 14; 15; 4.4650225705242474e-01; 6.5818690580020900e-01; 2.1521873485086571e-01; 2.5270317034353224e-01; 1.6131346622278647e-01; 5.0054964574939609e-01
226; 14; 16; 1.0313917808123105e+00; 5.3211283656241548e-01; 7.2129968865851302e-01; 5.2698005064787634e-01; -1.1842300218193472e-01; 9.2341403406296785e-01
227; 14; 18; 7.9490196207024255e-01; 7.9172675800116776e-01; 3.4120428592142854e-01; 7.8898311252341946e-01; 3.2117173166532187e-01; 7.3290584835305039e-01
228; 14; 21; 1.1045837071836229e-01; 4.1960761167681548e-01; 1.8602534096163387e-01; 8.1299576422750364e-01; 3.5992178204394559e-01; 7.1674000133760329e-01
229; 14; 22; -1.5048255332365501e-01; 2.2339803105135136e-01; 1.7256629937814255e-01; 2.6588550562265312e-01; 8.1606896977258647e-02; 5.7660146622860131e-01
230; 14; 23; 8.0816242912485459e-02; 3.9365448871215092e-01; 1.8757820061827368e-01; 5.2933855431559906e-01; -9.8584443770616662e-02; 9.0834240800497035e-01
231; 14; 24; 3.8810329906769997e-01; 2.9175399731420421e-01; 4.8345566987582100e-01; 6.4528387780634811e-01; 3.9986168867673266e-01; 5.6843887957485695e-01
232; 14; 27; 3.5470446210317960e-02; 2.5988635943784694e-01; 2.6906558847791895e-01; 7.6219916307592661e-01; 3.5223019723808624e-01; 6.8846529129663991e-01
233; 14; 28; 1.0326919182063685e+00; 5.3051416171183186e-01; 7.2353347878678975e-01; 5.1625741115709189e-01; 3.1955458705285511e-01; 5.4772866131156950e-01
234; 14; 29; 1.0538707128400640e+00; 4.3477858823881632e-01; 8.1853550803938813e-01; -2.7026750205033345e-01; -1.7629853439615040e-02; 2.9334769865491317e-01
235; 14; 32; 4.8407239100738370e-01; 1.6830619658143164e-01; 6.5291906350081497e-01; 2.4108431638546146e-01; -8.8439787232206912e-02; 7.0265210506393894e-01
236; 14; 33; 8.7211559163159569e-01; 1.2124973171023209e-01; 9.5790626873801155e-01; 6.8384167747841629e-01; 2.2304208007308785e-01; 7.4352162894876683e-01
237; 14; 36; -2.5574012377942386e-02; -2.5510536326055949e-01; 6.6043517626164883e-01; 7.6317622551455677e-01; 4.1102259025579285e-01; 6.3968753423222924e-01
238; 14; 37; 9.1683885785206698e-01; 3.7587764098227239e-01; 7.7434664057602265e-01; 2.2913922340150233e-01; -1.8188506282482403e-01; 7.7307205664184053e-01
239; 14; 38; 2.3312103741975387e-01; 5.3536726772153032e-01; 1.7256629937814255e-01; 5.6308869063998812e-01; 2.3280008716929129e-01; 6.5272298628385006e-01
240; 14; 40; 9.2253760601851520e-01; 6.6596209927820338e-01; 5.3427531555194729e-01; 8.2643295902290759e-01; 1.0877861704873605e-01; 9.3714909741112429e-01
241; 14; 41; -2.9711731264534130e-01; -8.7158061119553931e-02; 3.3345829183662912e-01; 5.0966851677085756e-01; 3.5217230383140785e-01; 5.1578962027288933e-01
242; 14; 44; 4.3436449854146963e-01; 4.6803426987690711e-01; 3.6684049542552333e-01; 7.8241190757319667e-02; -2.7044798644369525e-02; 5.3963676611479128e-01
243; 14; 46; 7.0528700016639845e-01; 9.1936068836247542e-01; 1.7256629937814255e-01; 7.1344385216414830e-01; 3.0432099975790322e-01; 6.9541090433871799e-01
244; 14; 47; 7.7775849759418370e-01; 7.8200446243837018e-01; 3.3765532606567372e-01; 1.7839571559308154e-02; -2.6030238587225318e-01; 6.9449977381602257e-01
245; 14; 48; 9.3477936463061095e-01; 6.5090938891888461e-01; 5.5530810767486005e-01; 2.8010501605641164e-01; 2.9629476757909312e-01; 4.0576875290683762e-01
246; 15; 21; 2.3730394391452816e-01; 6.4798807025122640e-01; 5.0054964574939609e-01; 4.8632326864942227e-01; 7.7180646636471367e-02; 1.8602534096163387e-01
247; 15; 23; 2.5210855093402729e-01; 1.8010571965205013e-01; 5.0054964574939609e-01; 4.7527135828139810e-01; 3.9042621583360670e-01; 1.8757820061827368e-01
248; 15; 24; 6.2615920742748732e-01; 1.8720211111798832e-01; -9.1475786817765137e-03; 4.0760114764191985e-01; 2.2719098018833644e-01; 2.8676705392737029e-01
249; 15; 27; 2.4469419605771572e-01; 4.1442776434638340e-01; 5.0054964574939609e-01; 5.3184777784166637e-01; -1.6363196556772436e-01; 1.3440567176761081e-01
250; 15; 28; 5.7703926260163807e-01; 4.2112374506347472e-01; 4.7665379338182268e-02; 4.9472409267283318e-01; 3.6650312195515428e-01; 1.6211784354834158e-01
251; 15; 29; 2.5271288822788679e-01; 1.6100634381361634e-01; 5.0054964574939609e-01; 4.3815246512897432e-01; 1.5705878806159568e-01; 2.4818354455504210e-01
252; 15; 36; 2.5728064371038578e-01; 1.6647755348617732e-02; 5.0054964574939620e-01; 3.1903275292228411e-01; 8.7239043161270069e-02; 4.1341228254238283e-01
253; 15; 38; 3.3607288014927267e-01; -3.2978222445563626e-01; 4.0817626679679420e-01; 3.5965756506967134e-01; 6.0869601202844936e-01; 3.3561857169305559e-01
254; 15; 41; 2.5026886378723817e-01; 2.3824688783524400e-01; 5.0054964574939609e-01; 5.4979275960580476e-01; 1.0536401083511066e-01; 9.8376583048174093e-02
255; 15; 42; 2.4053547335846293e-01; 5.4585934841030070e-01; 5.0054964574939609e-01; 2.5428714940880659e-01; 5.7959445013033550e-01; 4.8036861102181955e-01
256; 15; 44; 2.5132136357297519e-01; 2.0498385875874248e-01; 5.0054964574939609e-01; 3.4485628766374937e-01; 3.5190668755633880e-01; 3.6684049542552333e-01
257; 15; 47; 2.5349219406622392e-01; 1.3637729104669138e-01; 5.0054964574939620e-01; 3.9103001130200526e-01; 4.4498075010554017e-01; 2.9994936928164978e-01
258; 15; 48; 4.4718119591667710e-01; 1.6145992403456666e-01; 2.3569834850292165e-01; 2.5657137663652063e-01; 3.7620811127324028e-01; 4.8602191102001568e-01
259; 16; 17; 9.9624504780630807e-01; 6.2059858794932021e-01; 9.5005458365164497e-01; 1.0732849575055294e+00; 6.8409016616304108e-01; 8.6164678355892155e-01
260; 16; 18; 1.2037467449916235e+00; 5.9934508531423447e-01; 4.0349466480016449e-01; 8.7385480807538674e-01; 2.9682535549144717e-01; 7.3290584835305050e-01
261; 16; 19; 1.0077015213280327e+00; 6.3823538761911913e-01; 9.5005458365164497e-01; 1.2037716453046392e+00; 5.7530778934630267e-01; 3.6487126821108318e-01
262; 16; 21; 8.0829571707606895e-01; -5.0663401778531458e-02; 3.3735635241855499e-01; 8.8108943036168319e-01; 2.9788590808724980e-01; 7.1674000133760329e-01
263; 16; 23; 9.6018850405572764e-01; 2.3191898662258165e-01; 4.1556254632247858e-01; 5.4588144197020161e-01; -9.8719832952978287e-02; 9.0834240800497035e-01
264; 16; 24; 1.1452617509006504e+00; 4.6808282696465087e-01; 3.3735635241855499e-01; 1.0957468349638892e+00; 5.3590022773431945e-01; 5.6843887957485695e-01
265; 16; 27; 7.9498242906338790e-01; -7.1158695830469632e-02; 3.3735635241855499e-01; 8.8483947884047875e-01; 2.8603411691975567e-01; 6.8846529129663991e-01
266; 16; 28; 1.1688170060453371e+00; 6.2203466828002263e-01; 5.2615996177562707e-01; 1.0248184019967757e+00; 5.2623041751977206e-01; 7.2809697927517969e-01
267; 16; 29; 1.0601377191798931e+00; 3.3703765920882417e-01; 3.3735635241855499e-01; 8.6056675770592017e-01; 4.1172708682781656e-01; 9.5005458365164497e-01
268; 16; 32; 5.6420388482433181e-01; -1.4260277847943892e-01; 7.9269239652534385e-01; 1.0048098029135009e+00; 4.4856631242756184e-01; 6.5291906350081497e-01
269; 16; 33; 7.3681544948900290e-01; 2.2121671487448152e-01; 9.5005458365164497e-01; 7.7651150552649673e-01; 1.5358636493324868e-01; 7.4352162894876683e-01
270; 16; 37; 8.7150624678327782e-01; 4.2856800886036406e-01; 9.5005458365164497e-01; 9.2853552491143643e-01; 2.8984147241101216e-01; 5.8665776211683029e-01
271; 16; 40; 8.0254042238323930e-01; 3.2239777884154608e-01; 9.5005458365164497e-01; 1.0214205835487524e+00; 2.8861993239429201e-01; 3.5530122333459374e-01
272; 16; 47; 7.0501230512817403e-01; 1.7225699922568283e-01; 9.5005458365164497e-01; 9.9769717735139019e-01; 5.5229440503177651e-01; 8.3689110005931289e-01
273; 16; 48; 1.1524594226364702e+00; 4.7916336533912579e-01; 3.3735635241855499e-01; 1.1920145327707481e+00; 6.0696606991326452e-01; 4.4469552514629795e-01
274; 17; 19; 7.9396479306318513e-01; 1.0385658777130398e+00; 6.4179285414205822e-01; 1.0880695983852720e+00; 5.0249457350536442e-01; 1.0237835172789069e+00
275; 17; 25; 4.3517452165953863e-01; 1.0411114438192381e+00; 7.7787617303195367e-01; 5.4826219235654816e-01; 1.0445471726974114e+00; 7.3106678562394312e-01
276; 17; 30; 3.6648480820789875e-01; 8.7656954982008894e-01; 9.5645872956256883e-01; 8.6145001538987231e-01; 7.8628712969691972e-01; 8.4892503301492628e-01
277; 17; 40; 8.5219915697378390e-01; 1.0142553409078767e+00; 6.4179285414205822e-01; 7.4098754041993597e-01; 6.2469046753630297e-01; 1.0447615001974575e+00
278; 17; 42; 7.4548548518481905e-01; 1.0588040656028426e+00; 6.4179285414205822e-01; 6.8266246168211786e-01; 6.4903887418321915e-01; 1.0447615001974573e+00
279; 17; 43; 6.2322221235985997e-01; 6.7385282031089055e-01; 1.0447615001974573e+00; 9.5383024985194687e-01; 7.5670167998599536e-01; 8.4062553103497839e-01
280; 17; 44; 6.7596326315316135e-01; 6.5183552381526999e-01; 1.0447615001974573e+00; 7.8960239951138467e-01; 8.4111208275821114e-01; 8.2597438037997006e-01
281; 17; 45; 3.5481554731653486e-01; 8.4861656833055299e-01; 9.8679699038920132e-01; 3.5598580583703482e-01; 8.4770576565631717e-01; 9.8718727345325197e-01
282; 17; 46; 8.2840635648040450e-01; 1.0241878912656035e+00; 6.4179285414205822e-01; 8.3094269227362927e-01; 9.3175224386936994e-01; 7.2624865775325154e-01
283; 17; 48; 1.2540065179105147e+00; 8.4251143795693662e-01; 6.4549475802198353e-01; 9.6926037040938806e-01; 8.6002732930119319e-01; 7.3917235169736406e-01
284; 18; 19; 1.1384341658636463e+00; 6.6464680798927189e-01; 3.6487126821108318e-01; 1.1939570744617396e+00; 5.6412836249390941e-01; 4.3503380488084076e-01
285; 18; 21; 4.1633074197779435e-01; 5.9110409819688270e-01; 5.9768114316611620e-01; 8.5488788784900038e-01; 3.2175649225560476e-01; 7.1674000133760329e-01
286; 18; 24; 9.1838951054423723e-01; 4.8233881736340239e-01; 5.6843887957485695e-01; 1.2695743655576417e+00; 5.4102969554627567e-01; 4.3620083039916341e-01
287; 18; 27; 3.9577399958678616e-01; 5.1944310153397777e-01; 6.6201014777903233e-01; 6.4276582708942787e-01; 4.1669528485924490e-01; 6.8846529129663980e-01
288; 18; 28; 1.2159985643720577e+00; 6.7093058186134902e-01; 3.4120428592142854e-01; 6.6679550768794482e-01; 3.6202037297095724e-01; 7.2809697927517969e-01
289; 18; 29; 7.3937324273794480e-01; 3.3540286660234642e-01; 7.3290584835305039e-01; 1.0644978586100637e+00; 3.9386637877714387e-01; 6.0705693791138304e-01
290; 18; 32; 1.0209223891452863e+00; 2.5463740780849786e-01; 7.3290584835305050e-01; 8.9224678297673454e-01; 3.8798505921590298e-01; 6.5291906350081497e-01
291; 18; 36; 7.0779240393988196e-01; 3.4446217637887072e-01; 7.3290584835305039e-01; 7.6604126535516570e-01; 4.0760720913758530e-01; 6.6667210879582028e-01
292; 18; 37; 8.5275873734106566e-01; 3.0287699462211543e-01; 7.3290584835305050e-01; 9.4124507442919891e-01; 3.4575069472478615e-01; 6.7629134513073219e-01
293; 18; 38; 5.3000069977072062e-01; 5.9468191031077933e-01; 5.6766791834002306e-01; 5.8316940867472999e-01; 4.7688369138438425e-01; 6.5272298628385006e-01
294; 18; 40; 8.8390494155697352e-01; 2.9394236453964573e-01; 7.3290584835305050e-01; 9.8254904442104918e-01; 7.2090223767571637e-01; 3.5530122333459374e-01
295; 18; 44; 4.5006354176520436e-01; 4.1839452553910822e-01; 7.3290584835305039e-01; 6.8445554802672048e-01; 7.9250136235864077e-01; 3.6684049542552333e-01
296; 18; 46; 7.2397724914959127e-01; 8.1207228933007769e-01; 3.4120428592142854e-01; 7.2780105836230724e-01; 3.4674868110845791e-01; 7.2624865775325165e-01
297; 18; 47; 6.9013821148005805e-01; 3.4952647499901179e-01; 7.3290584835305039e-01; 7.8731778219256654e-01; 7.7202048046537419e-01; 3.5935381425596097e-01
298; 18; 48; 4.0918257407368214e-01; 5.6618551788006499e-01; 6.2005017991965694e-01; 1.3300909257457056e+00; 5.8415108303621699e-01; 3.8603578089564061e-01
299; 19; 24; 1.1759449024950879e+00; 5.5095528388352177e-01; 5.4285299141736809e-01; 1.1650813082451279e+00; 5.5683904257277972e-01; 5.6843887957485695e-01
300; 19; 28; 1.1563855958145504e+00; 6.4010097076425099e-01; 3.6487126821108318e-01; 1.1159571106894588e+00; 5.6803191025234956e-01; 7.2809697927517969e-01
301; 19; 30; 6.6913427144058402e-01; 1.0753246138486083e+00; 1.0237835172789067e+00; 9.1607886219841617e-01; 7.9897192262974293e-01; 8.4892503301492628e-01
302; 19; 40; 9.6250309741647100e-01; 9.0520565933085684e-01; 3.6487126821108318e-01; 7.1353862118323774e-01; 1.0146084511893103e+00; 1.0237835172789067e+00
303; 19; 42; 8.3210328158519853e-01; 8.5248939644961452e-01; 1.0237835172789069e+00; 7.7412804477599872e-01; 1.0442966888667558e+00; 7.0280994299924537e-01
304; 19; 43; 9.4244836616629635e-01; 7.0160935557730486e-01; 1.0237835172789069e+00; 9.5227725765432769e-01; 7.7972316440496336e-01; 7.6265417082363118e-01
305; 19; 46; 7.8779357118414006e-01; 1.1440942383625998e+00; 3.6487126821108318e-01; 8.3472740966811143e-01; 9.5321858171814666e-01; 7.2624865775325154e-01
306; 19; 48; 1.1987231991000453e+00; 5.6761403510704844e-01; 4.0650422597246427e-01; 9.1191831671124535e-01; 8.4314069744540521e-01; 7.3917235169736406e-01
307; 20; 22; -3.2996339984851963e-01; 2.0896419750792211e-01; -1.4608363765962196e-03; -1.7161160276731494e-01; 7.6545310817754519e-01; 1.5109001782136253e-01
308; 20; 38; 6.4789996798703051e-02; 5.1027261796584622e-01; -5.2406984008583402e-02; 9.8928892649917860e-02; 6.3014611709089297e-01; -1.9558161395221416e-02
309; 20; 39; 9.3813900712336695e-02; 4.7414948948299113e-01; -7.9294657144429639e-02; 4.5870693337064228e-02; 1.0156068971260297e+00; 1.5643983507302264e-01
310; 21; 22; 1.4700274281509357e-01; 6.8614745181652215e-01; 4.6021383578216224e-01; 2.6705323778018236e-01; 7.0405023931565991e-01; 5.7660146622860120e-01
311; 21; 23; 1.4135355339676309e-01; 3.9315904334977136e-01; 1.8757820061827368e-01; 9.5914100078481590e-01; 1.0392701099902402e-01; 6.0439640867509714e-01
312; 21; 24; 4.1129395756463399e-01; 2.1496301824806324e-01; 2.4951506328365791e-01; 6.0462574366864308e-01; 3.8758304715690095e-01; 5.6843887957485695e-01
313; 21; 25; 2.0804357652706978e-01; 7.5314891220114943e-01; 5.7233881537229991e-01; 1.9479849323399157e-01; 6.4115710918014324e-01; 4.5889093718011675e-01
314; 21; 27; 8.7205501248268713e-01; -3.7972219898502496e-02; 4.0208099025414262e-01; 8.2428168534435031e-01; 3.1872066487244172e-01; 6.8846529129663991e-01
315; 21; 28; 7.6128491745594529e-01; 4.0703229546810377e-01; 7.1674000133760329e-01; 5.1022012273914052e-01; 3.3271753015485023e-01; 4.3961510112712593e-01
316; 21; 29; 8.2045527119149697e-01; 3.5312589249842591e-01; 7.1674000133760329e-01; 4.6546651004167117e-01; 1.6415374432709595e-01; 2.4818354455504210e-01
317; 21; 32; 9.3460693337392309e-01; 2.4912946332772878e-01; 7.1674000133760329e-01; 7.7490634476247300e-01; 3.2483260645283252e-01; 6.5291906350081497e-01
318; 21; 35; 1.6987171181312730e-01; 7.1124957161372271e-01; 5.0222149731331411e-01; 5.1531055238819101e-01; 6.3112413211342300e-01; 7.1674000133760318e-01
319; 21; 36; 7.6940611574831774e-01; 3.9963358040038810e-01; 7.1674000133760329e-01; 5.4247609255589935e-01; 2.7467758896695849e-01; 4.1341228254238283e-01
320; 21; 37; 8.6963452909680850e-01; 3.0832175111637805e-01; 7.1674000133760329e-01; 8.2544778183287570e-01; 2.0632880031607992e-01; 5.8665776211683029e-01
321; 21; 38; 2.2496224650443664e-01; 3.1529030275382691e-01; 1.8602534096163387e-01; 5.8488483311105621e-01; 4.9773488696677015e-01; 6.5272298628385006e-01
